,station_num,year,month,day,temp_ft,dewpt_ft,visib_mi,wind_knt,maxwind_knt,GUST,fog,rain,snow,hail,thunder,tornado,max_temp_frnht,min_temp_frnht,precip_in,precip_flag,slp_mb,STP,SNDP,WBAN
313,720172,2005,11,27,63.2,58.2,8.8,5.8,15.0,25.1,1,0,0,1,0,0,73.4,0.0,0.0,,,,,
314,720172,2005,11,28,54.1,34.6,10.0,11.3,0.0,0.0,1,0,0,0,0,0,66.2,44.6,0.0,,,,,
316,720172,2005,11,30,36.5,21.3,10.0,1.7,8.0,0.0,0,0,0,0,0,0,55.4,23.0,0.0,I,,,,
317,720172,2005,12,1,46.5,24.1,0.0,4.1,11.1,0.0,1,0,0,0,0,0,53.6,0.0,0.0,,,,,
318,720172,2005,12,2,36.7,22.6,0.0,2.0,0.0,14.0,0,0,0,0,0,0,55.4,24.8,0.0,I,,,,
319,720172,2005,12,3,64.0,42.5,0.0,8.1,18.1,0.0,0,0,0,0,0,0,80.6,51.8,0.0,I,,,,
320,720172,2005,12,4,45.6,32.5,0.0,6.4,13.0,18.1,0,0,0,0,0,0,0.0,37.4,0.0,I,,,,
321,720172,2005,12,5,37.8,24.1,0.0,3.1,7.0,0.0,0,0,0,0,0,0,46.4,24.8,0.0,I,,,,
322,720172,2005,12,6,36.0,20.2,10.0,2.6,8.0,0.0,0,0,0,0,0,0,55.4,21.2,0.0,I,,,,
323,720172,2005,12,7,0.0,23.4,10.0,3.0,0.0,0.0,0,0,0,0,0,0,46.4,24.8,0.0,I,,,,
324,720172,2005,12,8,31.1,22.4,0.0,4.7,13.0,14.0,1,1,0,0,0,0,42.8,24.8,0.0,,,,,
326,720172,2005,12,10,36.1,20.3,10.0,4.3,13.0,0.0,0,0,0,0,0,0,57.2,24.8,0.0,I,,,,
327,720172,2005,12,11,48.8,27.7,10.0,7.7,15.0,21.0,0,0,0,0,0,0,62.6,33.8,0.0,I,,,,
328,720172,2005,12,12,54.4,25.1,10.0,7.5,11.1,0.0,0,0,0,0,0,0,64.4,44.6,0.0,I,,,,
329,720172,2005,12,13,41.6,30.0,10.0,1.7,8.0,0.0,0,0,0,0,0,0,60.8,28.4,0.0,I,,,,
330,720172,2005,12,14,54.1,46.2,0.0,3.5,0.0,0.0,1,0,0,0,0,0,62.6,48.2,0.0,,,,,
331,720172,2005,12,15,45.7,26.1,10.0,7.7,0.0,0.0,0,0,0,0,0,0,51.8,33.8,0.0,I,,,,
332,720172,2005,12,16,37.6,0.0,10.0,3.0,8.0,14.0,0,0,0,0,0,0,48.2,26.6,0.0,I,,,,
333,720172,2005,12,17,0.0,26.0,10.0,1.8,0.0,0.0,0,0,0,0,0,0,50.0,28.4,0.0,I,,,,
334,720172,2005,12,18,41.3,0.0,10.0,1.0,8.0,0.0,0,0,0,0,0,0,51.8,32.0,0.0,I,,,,
336,720172,2005,12,20,38.0,32.4,7.2,0.5,4.1,0.0,1,1,0,0,0,0,41.0,35.6,0.0,,,,,
337,720172,2005,12,21,40.2,0.0,7.0,1.7,6.0,0.0,0,0,0,0,0,0,44.6,37.4,0.0,I,,,,
338,720172,2005,12,22,35.3,30.0,5.5,2.1,0.0,0.0,0,0,0,0,0,0,53.6,23.0,0.0,I,,,,
339,720172,2005,12,23,50.7,38.7,0.0,0.0,0.0,18.1,0,0,0,0,0,0,64.4,42.8,0.0,I,,,,
340,720172,2005,12,24,55.1,0.0,0.0,7.6,0.0,0.0,1,0,0,0,0,0,62.6,46.4,0.0,,,,,
341,720172,2005,12,25,45.6,38.7,0.0,0.0,15.0,0.0,1,0,0,0,0,0,51.8,41.0,0.0,,,,,
342,720172,2005,12,26,44.7,31.6,10.0,2.0,8.0,0.0,0,0,0,0,0,0,68.0,30.2,0.0,I,,,,
343,720172,2005,12,27,64.2,45.6,10.0,0.0,0.0,26.0,0,0,0,0,0,0,77.0,55.4,0.0,I,,,,
344,720172,2005,12,28,60.0,33.7,10.0,11.7,18.1,0.0,0,0,0,0,0,0,71.6,50.0,0.0,I,,,,
346,720172,2005,12,30,60.2,37.0,10.0,7.4,0.0,22.0,0,0,0,0,0,0,62.6,53.6,0.0,I,,,,
347,720172,2005,12,31,45.3,27.6,10.0,2.2,0.0,18.1,0,0,0,0,0,0,66.2,30.2,0.0,I,,,,
0,331350,2005,1,1,32.2,31.5,1.8,3.2,0.0,,1,0,1,0,0,0,32.5,31.6,0.08,E,0.0,1000.6,0.4,
1,331350,2005,1,2,32.7,32.6,1.1,0.0,7.8,,1,0,1,0,0,0,33.8,32.0,0.0,F,1012.0,0.0,0.8,
2,331350,2005,1,3,33.8,30.7,7.8,6.6,7.8,,1,0,0,0,0,0,35.1,32.4,0.02,E,1010.1,0.0,0.4,
3,331350,2005,1,4,31.2,27.5,7.2,4.5,7.8,,1,0,0,0,0,0,35.4,26.2,0.02,F,1011.0,0.0,0.4,
4,331350,2005,1,5,31.3,0.0,6.2,0.0,13.6,,1,0,0,0,0,0,36.3,24.8,0.08,F,1012.2,0.0,0.4,
5,331350,2005,1,6,36.4,0.0,8.0,6.4,7.8,,0,0,0,0,0,0,41.4,32.7,0.0,E,1015.4,0.0,0.4,
6,331350,2005,1,7,36.3,32.6,7.0,7.3,11.7,,1,0,0,0,0,0,0.0,31.3,0.0,E,0.0,1001.2,0.4,
7,331350,2005,1,8,0.0,0.0,6.2,8.7,11.7,,1,0,0,0,0,0,45.7,35.6,0.04,F,1014.0,0.0,0.0,
9,331350,2005,1,10,41.3,0.0,7.8,0.0,17.5,,1,0,0,0,0,0,43.5,37.2,0.0,F,1016.6,0.0,0.0,
10,331350,2005,1,11,45.3,0.0,6.2,0.0,11.7,,0,0,0,0,0,0,0.0,40.3,0.0,E,1017.8,0.0,0.0,
11,331350,2005,1,12,40.4,35.8,7.0,0.0,7.8,,0,0,0,0,0,0,45.3,37.6,0.0,D,1023.8,1005.7,0.0,
12,331350,2005,1,13,38.4,37.0,0.0,7.3,0.0,,1,1,0,0,0,0,44.1,36.3,0.0,D,1020.2,1002.1,0.0,
13,331350,2005,1,14,35.1,34.4,4.3,4.2,5.8,,1,0,0,0,0,0,36.3,34.3,0.36,F,1017.4,0.0,0.0,
14,331350,2005,1,15,32.2,31.6,2.8,0.0,5.8,,1,0,1,0,0,0,33.8,0.0,0.04,F,0.0,1001.4,0.0,
15,331350,2005,1,16,0.0,24.4,7.5,4.2,7.8,,1,0,0,0,0,0,32.7,22.3,0.03,E,0.0,1012.3,0.0,
16,331350,2005,1,17,0.0,0.0,6.2,0.0,7.8,,0,0,0,0,0,0,32.5,0.0,0.0,D,1031.0,1012.2,0.0,
17,331350,2005,1,18,25.2,0.0,7.8,5.6,7.8,,0,0,0,0,0,0,0.0,0.0,0.0,D,1023.5,1004.8,0.0,
19,331350,2005,1,20,30.8,27.8,6.2,7.4,11.7,,1,0,0,0,0,0,33.1,27.7,0.08,F,0.0,0.0,1.2,
20,331350,2005,1,21,30.5,0.0,5.0,10.5,13.6,,1,0,0,0,0,0,32.7,27.5,0.0,F,0.0,0.0,1.6,
21,331350,2005,1,22,0.0,0.0,5.7,5.8,0.0,,1,0,0,0,0,0,35.8,20.7,0.0,D,0.0,0.0,2.8,
22,331350,2005,1,23,26.3,25.1,3.0,0.0,7.8,,1,0,1,0,0,0,28.8,23.2,0.03,F,1006.1,0.0,2.4,
23,331350,2005,1,24,24.3,0.0,4.8,0.6,0.0,,1,0,0,0,0,0,26.4,0.0,0.0,E,1015.3,0.0,2.0,
24,331350,2005,1,25,25.2,22.3,6.2,3.2,5.8,,0,0,0,0,0,0,27.7,23.0,0.0,D,0.0,1005.3,2.0,
25,331350,2005,1,26,21.4,17.3,5.1,10.3,15.5,,1,0,0,0,0,0,25.7,16.7,0.0,E,1024.7,0.0,2.0,
26,331350,2005,1,27,15.8,11.4,2.3,15.5,0.0,,1,0,0,0,0,0,0.0,13.6,0.51,E,1007.2,0.0,6.3,
27,331350,2005,1,28,11.1,4.8,7.2,5.2,0.0,,1,0,0,0,0,0,18.3,5.4,0.03,F,1016.1,0.0,0.0,
29,331350,2005,1,30,13.2,0.0,7.2,5.8,5.8,,1,0,0,0,0,0,18.0,0.0,0.0,F,1023.3,1004.2,0.0,
30,331350,2005,1,31,7.1,2.1,7.0,0.0,7.8,,0,0,0,0,0,0,14.0,0.3,0.0,C,1013.7,0.0,0.0,
31,331350,2005,2,1,18.8,15.6,4.8,7.4,11.7,,1,0,0,0,0,0,0.0,0.0,0.02,F,0.0,0.0,0.0,
32,331350,2005,2,2,20.8,17.6,0.0,6.6,7.8,,1,0,0,0,0,0,25.2,16.2,0.01,E,0.0,1000.8,0.0,
33,331350,2005,2,3,16.3,13.8,3.1,8.4,0.0,,1,0,0,0,0,0,18.0,15.1,0.16,F,0.0,1010.1,8.7,
34,331350,2005,2,4,10.5,0.4,8.0,7.5,11.7,,0,0,0,0,0,0,14.0,5.0,0.12,E,1037.5,1018.0,0.0,
35,331350,2005,2,5,4.7,-5.3,7.8,5.1,7.8,,0,0,0,0,0,0,11.5,-0.8,0.0,D,1041.3,1021.5,0.0,
36,331350,2005,2,6,4.4,-5.0,7.0,0.0,7.8,,0,0,0,0,0,0,12.7,-4.0,0.0,D,1044.8,1024.8,0.0,
37,331350,2005,2,7,7.5,-4.8,7.8,5.3,0.0,,0,0,0,0,0,0,17.8,-5.1,0.0,D,1045.8,1026.0,0.0,
38,331350,2005,2,8,15.5,7.3,6.2,6.1,7.8,,0,0,0,0,0,0,23.0,0.0,0.0,D,1042.7,1023.2,8.7,
40,331350,2005,2,10,11.7,0.1,8.0,5.0,0.0,,0,0,0,0,0,0,18.1,2.7,0.0,D,1035.1,1015.7,0.0,
41,331350,2005,2,11,0.0,4.6,3.6,8.3,13.6,,1,0,0,0,0,0,17.2,-1.1,0.0,E,1025.6,1006.3,0.0,
42,331350,2005,2,12,22.0,0.0,3.7,5.8,11.7,,0,0,0,0,0,0,25.5,15.8,0.16,E,0.0,0.0,10.6,
43,331350,2005,2,13,0.0,0.0,0.0,14.2,17.5,,1,0,0,0,0,0,27.5,17.4,0.2,E,0.0,0.0,10.2,
44,331350,2005,2,14,31.5,30.0,3.7,8.4,13.6,,1,1,0,0,0,0,33.6,25.7,0.46,F,0.0,0.0,14.6,
45,331350,2005,2,15,30.6,0.0,2.4,3.4,11.7,,1,1,0,0,0,0,34.2,25.2,0.2,E,1011.7,0.0,13.4,
46,331350,2005,2,16,33.8,32.1,3.7,5.5,7.8,,1,0,0,0,0,0,0.0,33.1,0.24,F,1016.4,0.0,10.2,
47,331350,2005,2,17,32.3,31.6,1.6,6.4,7.8,,1,1,0,0,0,0,32.7,31.5,0.28,F,1012.6,0.0,0.0,
48,331350,2005,2,18,0.0,26.5,5.7,4.2,5.8,,1,0,0,0,0,0,30.6,27.7,0.12,F,0.0,0.0,11.8,
50,331350,2005,2,20,26.2,24.0,6.2,2.2,7.8,,1,0,0,0,0,0,30.6,0.0,0.01,E,0.0,0.0,11.8,
51,331350,2005,2,21,26.5,23.1,5.6,0.0,0.0,,1,0,0,0,0,0,30.7,24.3,0.03,F,1016.3,0.0,12.2,
52,331350,2005,2,22,0.0,22.1,5.7,2.5,5.8,,1,0,0,0,0,0,31.6,0.0,0.0,F,0.0,1005.2,12.2,
53,331350,2005,2,23,23.0,16.7,6.2,0.0,11.7,,0,0,0,0,0,0,30.0,17.6,0.0,D,0.0,1011.0,11.4,
54,331350,2005,2,24,16.3,0.0,7.8,10.2,11.7,,0,0,0,0,0,0,0.0,10.8,0.0,D,1028.4,0.0,11.0,
55,331350,2005,2,25,15.3,10.6,4.6,5.3,7.8,,1,0,0,0,0,0,21.4,8.6,0.0,F,1020.7,1001.7,11.0,
56,331350,2005,2,26,0.0,22.1,3.1,3.2,5.8,,1,0,0,0,0,0,30.4,13.1,0.06,F,0.0,0.0,11.0,
57,331350,2005,2,27,0.0,17.7,4.1,4.5,11.7,,1,0,0,0,0,0,30.0,0.0,0.0,F,1002.8,0.0,11.8,
58,331350,2005,2,28,13.8,0.0,6.2,17.5,23.3,,0,0,0,0,0,0,16.5,11.5,0.0,E,0.0,0.0,11.0,
59,331350,2005,3,1,11.0,3.1,7.3,8.5,11.7,,1,0,0,0,0,0,18.7,3.0,0.02,E,0.0,0.0,11.0,
60,331350,2005,3,2,12.2,7.0,7.0,5.3,0.0,,0,0,0,0,0,0,0.0,-1.3,0.0,D,1017.5,0.0,10.6,
61,331350,2005,3,3,16.5,10.0,5.7,1.1,0.0,,1,0,0,0,0,0,27.7,0.0,0.0,C,1024.3,1005.3,10.6,
62,331350,2005,3,4,16.1,8.6,7.8,4.4,0.0,,0,0,0,0,0,0,23.7,5.2,0.0,D,1024.5,1005.5,10.6,
63,331350,2005,3,5,22.6,18.2,5.1,10.3,13.6,,1,0,0,0,0,0,23.5,20.5,0.18,F,1016.6,0.0,11.0,
64,331350,2005,3,6,0.0,27.2,1.8,14.2,15.5,,1,0,0,0,0,0,32.4,22.5,0.56,F,1001.4,0.0,13.0,
65,331350,2005,3,7,23.2,17.6,5.0,0.0,17.5,,1,0,0,0,0,0,26.4,20.5,0.12,F,1000.1,0.0,15.7,
66,331350,2005,3,8,24.2,18.5,5.6,7.1,11.7,,1,0,0,0,0,0,27.0,0.0,0.0,E,1001.1,0.0,17.7,
68,331350,2005,3,10,12.8,7.4,5.6,7.8,0.0,,1,0,0,0,0,0,18.5,8.4,0.0,E,1012.0,0.0,18.5,
69,331350,2005,3,11,12.2,4.3,8.5,6.8,0.0,,0,0,0,0,0,0,20.7,4.1,0.0,D,1008.6,0.0,0.0,
70,331350,2005,3,12,27.3,0.0,3.3,0.0,17.5,,1,0,0,0,0,0,31.6,6.8,0.06,F,0.0,0.0,18.1,
71,331350,2005,3,13,31.4,24.7,0.0,10.8,13.6,,1,1,0,1,0,0,37.6,24.4,0.0,E,1000.6,0.0,18.5,
72,331350,2005,3,14,25.5,13.2,8.5,8.5,11.7,,1,0,0,0,0,0,33.6,18.0,0.0,E,1016.2,0.0,17.7,
73,331350,2005,3,15,34.0,22.6,8.0,8.6,11.7,,0,0,0,0,0,0,42.6,27.0,0.0,E,1018.7,1000.5,17.7,
74,331350,2005,3,16,32.4,24.6,0.0,5.6,7.8,,1,0,0,0,0,0,37.8,27.0,0.0,D,1021.6,1003.2,16.5,
75,331350,2005,3,17,37.8,36.7,2.8,7.1,0.0,,1,1,0,0,0,0,44.6,32.2,0.08,E,1008.4,0.0,0.0,
76,331350,2005,3,18,37.8,32.6,5.4,8.4,11.7,,1,0,0,0,0,0,41.7,32.5,0.03,F,1002.0,0.0,13.8,
78,331350,2005,3,20,21.6,11.8,5.6,15.2,17.5,,1,0,0,0,0,0,26.6,16.5,0.0,E,1013.0,0.0,11.4,
79,331350,2005,3,21,22.3,0.0,8.3,6.8,0.0,,1,0,0,0,0,0,26.8,0.0,0.02,F,1016.8,0.0,11.4,
80,331350,2005,3,22,25.1,13.5,0.0,7.5,11.7,,1,0,0,0,0,0,34.0,0.0,0.0,D,1018.7,1000.1,11.0,
81,331350,2005,3,23,0.0,18.6,7.5,4.4,7.8,,0,0,0,0,0,0,35.4,21.0,0.0,E,1022.4,0.0,10.6,
82,331350,2005,3,24,31.0,0.0,8.5,4.1,7.8,,0,0,0,0,0,0,38.3,0.0,0.0,D,1025.2,1006.8,10.2,
83,331350,2005,3,25,35.4,25.0,6.2,7.4,11.7,,0,0,0,0,0,0,46.4,0.0,0.0,B,0.0,1001.4,10.2,
84,331350,2005,3,26,38.0,33.3,5.5,5.6,7.8,,1,0,0,0,0,0,47.1,32.7,0.0,D,1013.6,0.0,7.5,
85,331350,2005,3,27,34.8,0.0,0.0,3.1,7.8,,0,0,0,0,0,0,41.5,0.0,0.0,E,1016.1,0.0,0.0,
86,331350,2005,3,28,33.0,18.2,0.0,6.1,0.0,,0,0,0,0,0,0,0.0,24.8,0.0,D,1016.4,0.0,5.1,
88,331350,2005,3,30,28.6,0.0,8.5,3.4,0.0,,0,0,0,0,0,0,36.1,0.0,0.0,D,1025.4,1006.8,4.3,
89,331350,2005,3,31,30.0,16.1,8.5,5.3,7.8,,0,0,0,0,0,0,36.7,0.0,0.0,D,0.0,1010.4,2.4,
90,331350,2005,4,1,36.7,0.0,0.0,5.1,7.8,,0,0,0,0,0,0,45.3,0.0,0.0,D,1030.6,1012.3,0.8,
91,331350,2005,4,2,37.0,24.5,7.8,0.0,0.0,,0,0,0,0,0,0,0.0,27.5,0.0,D,0.0,1012.6,0.4,
92,331350,2005,4,3,42.2,25.2,0.0,4.6,7.8,,0,0,0,0,0,0,53.1,0.0,0.0,D,0.0,1011.3,0.0,
93,331350,2005,4,4,47.1,31.0,8.3,0.0,5.8,,0,0,0,0,0,0,0.0,0.0,0.0,C,1028.6,1010.6,0.0,
94,331350,2005,4,5,0.0,30.5,8.5,0.0,7.8,,0,0,0,0,0,0,66.4,35.6,0.0,D,1027.4,0.0,0.0,
95,331350,2005,4,6,52.2,31.5,7.8,8.5,11.7,,0,0,0,0,0,0,68.5,38.5,0.0,D,1022.5,0.0,0.0,
96,331350,2005,4,7,51.3,38.8,7.0,6.6,11.7,,0,0,0,0,0,0,62.1,38.3,0.0,D,1021.5,1003.8,0.0,
97,331350,2005,4,8,52.2,30.7,8.5,11.4,17.5,,0,0,0,0,0,0,62.8,0.0,0.0,D,1017.5,0.0,0.0,
99,331350,2005,4,10,56.1,35.5,8.5,7.8,15.5,,0,0,0,0,0,0,70.3,41.0,0.0,D,1015.5,0.0,0.0,
100,331350,2005,4,11,46.0,40.3,7.1,5.6,0.0,,1,0,0,0,0,0,52.7,0.0,0.02,F,1022.7,1004.5,0.0,
101,331350,2005,4,12,0.0,35.7,0.0,3.2,7.8,,0,0,0,0,0,0,61.5,36.3,0.0,D,1022.6,1004.7,0.0,
102,331350,2005,4,13,0.0,38.3,8.5,4.6,0.0,,0,0,0,0,0,0,65.5,40.5,0.0,C,1017.5,1000.0,0.0,
103,331350,2005,4,14,58.2,41.8,0.0,7.8,11.7,,1,0,0,0,0,0,65.5,0.0,0.0,F,1008.4,0.0,0.0,
104,331350,2005,4,15,60.7,42.0,7.5,6.7,11.7,,0,0,0,0,0,0,72.0,46.8,0.0,E,1007.7,0.0,0.0,
105,331350,2005,4,16,56.0,50.8,5.7,4.7,7.8,,1,0,0,0,0,0,65.7,51.1,0.16,F,1004.7,0.0,0.0,
106,331350,2005,4,17,55.6,0.0,4.2,3.2,0.0,,1,1,0,0,0,0,67.6,44.8,0.0,E,0.0,0.0,0.0,
107,331350,2005,4,18,0.0,48.5,5.7,0.0,0.0,,0,0,0,0,0,0,71.6,47.5,0.0,D,0.0,0.0,0.0,
109,331350,2005,4,20,46.6,30.3,0.0,8.3,11.7,,0,0,0,0,0,0,53.2,40.6,0.0,C,1006.1,0.0,0.0,
110,331350,2005,4,21,32.6,0.0,5.7,10.0,15.5,,1,0,0,0,0,0,37.4,0.0,0.18,F,1011.2,0.0,0.8,
111,331350,2005,4,22,32.8,0.0,4.8,8.0,11.7,,1,0,0,0,0,0,0.0,0.0,0.24,E,1012.5,0.0,0.0,
112,331350,2005,4,23,37.1,32.6,5.8,6.8,0.0,,1,1,0,0,0,0,43.3,32.0,0.31,F,1011.7,0.0,1.6,
113,331350,2005,4,24,41.1,34.1,6.5,4.6,0.0,,0,0,0,0,0,0,48.6,33.3,0.0,E,0.0,1001.2,0.0,
114,331350,2005,4,25,0.0,37.5,0.0,4.2,5.8,,1,1,0,0,0,0,46.6,31.3,0.04,E,1021.1,1003.0,0.0,
115,331350,2005,4,26,0.0,41.4,0.0,6.4,0.0,,1,0,0,0,0,0,57.6,41.0,0.02,F,1018.1,1000.4,0.0,
116,331350,2005,4,27,54.1,43.4,6.2,6.7,15.5,,0,0,0,0,0,0,60.1,46.6,0.08,E,1016.8,0.0,0.0,
117,331350,2005,4,28,0.0,46.7,7.1,5.3,0.0,,1,0,0,0,0,0,60.8,48.4,0.04,F,1015.3,0.0,0.0,
119,331350,2005,4,30,52.7,42.1,7.8,7.8,11.7,,0,0,0,0,0,0,61.2,48.0,0.0,D,1014.1,0.0,0.0,
120,331350,2005,5,1,54.2,35.7,0.0,4.4,7.8,,0,0,0,0,0,0,63.7,41.4,0.0,D,1014.1,0.0,0.0,
121,331350,2005,5,2,0.0,37.3,8.0,7.5,11.7,,1,0,0,0,0,0,57.2,42.6,0.04,F,1015.5,0.0,0.0,
122,331350,2005,5,3,50.1,35.3,8.5,5.1,7.8,,0,0,0,0,0,0,0.0,35.8,0.0,D,1018.6,1001.0,0.0,
123,331350,2005,5,4,58.6,0.0,0.0,7.8,11.7,,0,0,0,0,0,0,67.5,50.4,0.0,D,1011.2,0.0,0.0,
124,331350,2005,5,5,57.2,47.1,7.2,0.0,15.5,,1,0,0,0,0,0,61.2,54.0,0.03,F,1001.6,0.0,0.0,
125,331350,2005,5,6,52.5,44.8,0.0,8.0,11.7,,0,0,0,0,0,0,0.0,47.8,0.01,E,1002.4,0.0,0.0,
126,331350,2005,5,7,55.1,44.8,0.0,3.3,7.8,,1,0,0,0,0,0,65.3,0.0,0.12,F,1005.2,0.0,0.0,
127,331350,2005,5,8,52.5,50.0,5.4,6.5,11.7,,1,0,0,0,0,0,0.0,46.0,0.71,F,0.0,0.0,0.0,
129,331350,2005,5,10,48.3,40.7,0.0,0.0,13.6,,1,0,0,0,0,0,0.0,40.1,0.02,E,1014.6,0.0,0.0,
130,331350,2005,5,11,52.2,0.0,8.6,5.3,11.7,,1,0,0,0,0,0,63.3,0.0,0.0,D,1018.8,1001.3,0.0,
131,331350,2005,5,12,0.0,43.8,8.0,1.1,5.8,,1,1,0,0,0,0,57.0,42.4,0.16,F,1016.2,0.0,0.0,
132,331350,2005,5,13,0.0,37.0,7.8,0.0,17.5,,0,0,0,0,0,0,60.1,37.6,0.0,D,1016.1,0.0,0.0,
133,331350,2005,5,14,0.0,37.4,0.0,7.2,0.0,,0,0,0,0,0,0,64.6,0.0,0.04,E,0.0,1002.2,0.0,
134,331350,2005,5,15,57.4,0.0,0.0,5.8,13.6,,0,0,0,0,0,0,70.2,42.6,0.0,D,1020.7,1003.3,0.0,
135,331350,2005,5,16,60.8,40.0,0.0,0.0,17.5,,0,0,0,0,0,0,72.7,45.3,0.0,D,1020.2,1002.8,0.0,
136,331350,2005,5,17,64.5,42.6,0.0,10.2,17.5,,0,0,0,0,0,0,73.8,53.8,0.0,D,0.0,1002.6,0.0,
137,331350,2005,5,18,65.5,46.2,0.0,8.5,13.6,,0,0,0,0,0,0,76.3,54.3,0.0,D,0.0,0.0,0.0,
139,331350,2005,5,20,60.6,56.8,6.2,0.0,11.7,,0,0,0,0,0,0,65.5,54.1,0.12,E,1016.5,0.0,0.0,
140,331350,2005,5,21,60.6,57.5,6.5,7.0,0.0,,1,0,0,0,0,0,0.0,55.6,0.16,E,1016.7,0.0,0.0,
141,331350,2005,5,22,63.4,58.7,6.6,5.6,7.8,,1,0,0,0,0,0,0.0,55.6,0.0,D,1018.7,1001.6,0.0,
142,331350,2005,5,23,72.8,0.0,8.5,5.6,0.0,,0,0,0,0,0,0,84.7,61.2,0.0,D,0.0,1001.1,0.0,
143,331350,2005,5,24,72.8,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,84.2,63.5,0.0,C,0.0,1002.1,0.0,
144,331350,2005,5,25,73.1,58.3,0.0,4.2,0.0,,0,0,0,0,0,0,0.0,63.5,0.0,D,0.0,1002.6,0.0,
145,331350,2005,5,26,66.5,50.4,0.0,8.3,0.0,,0,0,0,0,0,0,74.5,57.6,0.0,D,0.0,1005.7,0.0,
146,331350,2005,5,27,67.5,48.5,0.0,2.7,7.8,,0,0,0,0,0,0,77.7,53.8,0.0,D,1022.6,1005.5,0.0,
147,331350,2005,5,28,72.2,53.0,10.1,1.2,5.8,,0,0,0,0,0,0,83.3,57.4,0.0,D,1018.7,1001.8,0.0,
149,331350,2005,5,30,77.7,0.0,0.0,2.2,0.0,,0,0,0,0,0,0,0.0,63.5,0.0,D,1013.5,0.0,0.0,
150,331350,2005,5,31,75.5,0.0,0.0,5.3,0.0,,1,0,0,0,0,0,88.0,66.2,0.04,E,0.0,0.0,0.0,
151,331350,2005,6,1,57.6,43.2,0.0,8.0,11.7,,1,0,0,0,0,0,64.0,53.2,0.08,E,1013.5,0.0,0.0,
152,331350,2005,6,2,54.6,40.0,8.0,0.0,11.7,,0,0,0,0,0,0,66.4,46.6,0.02,E,1014.4,0.0,0.0,
153,331350,2005,6,3,51.7,42.6,8.0,4.4,5.8,,1,0,0,0,0,0,64.8,45.7,0.08,E,1018.2,1000.6,0.0,
154,331350,2005,6,4,0.0,45.8,0.0,3.4,7.8,,0,0,0,0,0,0,70.5,44.6,0.0,D,1017.8,1000.5,0.0,
155,331350,2005,6,5,67.0,52.1,8.5,8.5,13.6,,1,0,0,1,0,0,80.6,53.8,0.02,E,1013.5,0.0,0.0,
156,331350,2005,6,6,61.2,57.1,6.2,0.0,7.8,,1,0,0,0,0,0,68.7,58.3,0.63,F,1014.8,0.0,0.0,
157,331350,2005,6,7,57.1,55.7,6.2,0.0,7.8,,1,0,0,0,0,0,0.0,53.2,0.67,F,1017.0,0.0,0.0,
158,331350,2005,6,8,58.5,52.4,0.0,6.5,0.0,,0,0,0,0,0,0,67.3,54.1,0.3,F,1016.8,0.0,0.0,
160,331350,2005,6,10,60.3,57.0,6.2,6.4,0.0,,0,0,0,0,0,0,0.0,51.4,0.67,E,1010.8,0.0,0.0,
161,331350,2005,6,11,0.0,56.0,0.0,2.8,5.8,,1,0,0,1,0,0,67.3,54.7,0.28,F,0.0,0.0,0.0,
162,331350,2005,6,12,57.1,53.8,6.6,7.2,0.0,,1,0,0,0,0,0,0.0,53.8,0.47,F,1005.8,0.0,0.0,
163,331350,2005,6,13,61.0,48.3,7.1,8.6,11.7,,0,0,0,0,0,0,68.5,52.0,0.24,E,1010.8,0.0,0.0,
164,331350,2005,6,14,62.8,47.4,10.1,5.8,0.0,,0,0,0,0,0,0,71.8,53.1,0.0,D,1015.0,0.0,0.0,
165,331350,2005,6,15,64.4,54.3,10.1,6.3,0.0,,0,0,0,0,0,0,71.1,57.4,0.0,D,1015.3,0.0,0.0,
166,331350,2005,6,16,67.0,60.1,0.0,0.0,5.8,,0,0,0,0,0,0,76.3,58.1,0.12,E,1016.0,0.0,0.0,
167,331350,2005,6,17,67.1,0.0,0.0,1.7,0.0,,1,0,0,0,0,0,77.5,0.0,0.0,,1015.0,0.0,0.0,
168,331350,2005,6,18,62.5,57.3,7.1,7.5,0.0,,1,0,0,0,0,0,71.6,58.3,0.02,E,1005.6,0.0,0.0,
170,331350,2005,6,20,60.5,46.7,10.1,8.5,13.6,,0,0,0,0,0,0,67.8,51.1,0.0,D,1007.5,0.0,0.0,
171,331350,2005,6,21,54.8,43.7,10.1,8.0,11.7,,1,0,0,0,0,0,63.7,47.8,0.02,E,1010.2,0.0,0.0,
172,331350,2005,6,22,62.0,46.6,0.0,7.2,11.7,,0,0,0,0,0,0,0.0,0.0,0.04,E,1011.7,0.0,0.0,
173,331350,2005,6,23,66.0,47.8,0.0,0.0,5.8,,0,0,0,0,0,0,76.8,0.0,0.0,D,1014.3,0.0,0.0,
174,331350,2005,6,24,68.5,50.1,0.0,4.4,0.0,,0,0,0,0,0,0,77.5,55.6,0.0,D,0.0,1001.0,0.0,
175,331350,2005,6,25,71.7,55.6,0.0,0.0,5.8,,0,0,0,0,0,0,81.5,60.6,0.0,D,1015.8,0.0,0.0,
176,331350,2005,6,26,68.7,57.8,7.8,8.5,11.7,,0,0,0,0,0,0,82.8,0.0,0.0,E,0.0,0.0,0.0,
